Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,CompetitionDistance_was_missing,CompetitionOpenSince_was_missing,Suspicious_Zero_Sales
689,2,2015-03-03,7253,744,1,1,0,0,d,a,15040.0,10.0,2004.0,0,,,,False,False,False
690,6,2013-01-12,4629,695,1,0,0,0,a,a,100.0,8.0,2010.0,0,,,,False,True,False
691,2,2014-07-15,8531,560,1,1,0,1,d,c,3030.0,8.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,True,False
692,2,2014-09-09,4969,718,1,0,0,0,a,a,40.0,8.0,2001.0,0,,,,False,False,False
692,6,2015-01-31,4220,531,1,0,0,0,a,a,40.0,8.0,2001.0,0,,,,False,False,False
693,1,2013-08-05,4426,389,1,0,0,1,d,a,450.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
694,5,2013-04-05,6063,609,1,0,0,1,a,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
694,7,2014-05-25,0,0,0,0,0,0,a,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
694,6,2015-04-25,8705,837,1,0,0,0,a,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
695,3,2015-06-10,4246,415,1,0,0,0,a,a,550.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
697,7,2013-03-10,0,0,0,0,0,0,d,a,3780.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
697,7,2013-04-14,0,0,0,0,0,0,d,a,3780.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
697,2,2014-02-04,13378,1188,1,1,0,0,d,a,3780.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
697,7,2014-04-27,0,0,0,0,0,0,d,a,3780.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
698,5,2014-05-09,16473,2019,1,1,0,0,a,a,1790.0,5.0,2011.0,0,,,,False,False,False
698,7,2014-08-24,0,0,0,0,0,0,a,a,1790.0,5.0,2011.0,0,,,,False,False,False
699,2,2015-02-03,0,0,0,1,0,0,a,a,180.0,8.0,2010.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
700,7,2014-03-23,0,0,0,0,0,0,a,c,830.0,8.0,2010.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
700,5,2015-05-22,4300,553,1,1,0,0,a,c,830.0,8.0,2010.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
701,3,2014-02-05,6899,706,1,1,0,0,d,a,1450.0,3.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
701,6,2015-07-04,4344,541,1,0,0,0,d,a,1450.0,3.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
701,4,2015-07-16,5862,602,1,1,0,0,d,a,1450.0,3.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
702,5,2013-05-24,4086,346,1,0,0,1,a,a,8550.0,9.0,2001.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,False,False
702,7,2015-05-24,0,0,0,0,0,0,a,a,8550.0,9.0,2001.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,False,False
703,6,2013-11-16,2629,260,1,0,0,0,a,a,80.0,6.0,2005.0,0,,,,False,False,False
704,1,2014-07-14,13578,1267,1,1,0,1,d,c,1910.0,4.0,2009.0,0,,,,False,False,False
704,5,2014-09-26,9483,1060,1,0,0,0,d,c,1910.0,4.0,2009.0,0,,,,False,False,False
705,5,2014-04-25,6457,867,1,0,0,1,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
706,1,2013-05-20,0,0,0,0,a,0,d,a,7830.0,9.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",False,False,False
706,5,2013-09-06,4672,486,1,0,0,1,d,a,7830.0,9.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",False,False,False
706,1,2013-10-14,4319,430,1,0,0,0,d,a,7830.0,9.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",False,False,False
706,3,2014-04-30,8342,699,1,1,0,0,d,a,7830.0,9.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",False,False,False
707,6,2015-02-21,4745,508,1,0,0,0,a,c,2900.0,7.0,1990.0,0,,,,False,False,False
709,2,2013-04-02,11755,1541,1,0,0,1,a,a,500.0,12.0,2010.0,0,,,,False,False,False
709,7,2013-04-14,0,0,0,0,0,0,a,a,500.0,12.0,2010.0,0,,,,False,False,False
709,6,2013-05-04,4457,572,1,0,0,0,a,a,500.0,12.0,2010.0,0,,,,False,False,False
709,2,2014-12-16,14304,1659,1,1,0,0,a,a,500.0,12.0,2010.0,0,,,,False,False,False
710,7,2015-05-03,0,0,0,0,0,0,d,a,1500.0,9.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
711,1,2013-04-01,0,0,0,0,b,1,d,a,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
712,1,2014-01-20,10443,767,1,1,0,0,a,a,4870.0,9.0,2007.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
713,2,2013-11-26,8342,1116,1,0,0,0,a,c,220.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
713,6,2014-02-08,9414,1279,1,0,0,0,a,c,220.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
713,5,2014-09-19,10072,1299,1,1,0,0,a,c,220.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
715,4,2014-02-13,6070,689,1,0,0,0,a,a,14810.0,6.0,2014.0,0,,,,False,False,False
715,7,2014-04-13,0,0,0,0,0,0,a,a,14810.0,6.0,2014.0,0,,,,False,False,False
715,7,2014-04-20,0,0,0,0,0,0,a,a,14810.0,6.0,2014.0,0,,,,False,False,False
715,4,2014-07-17,7162,748,1,1,0,0,a,a,14810.0,6.0,2014.0,0,,,,False,False,False
715,4,2014-08-14,5319,612,1,0,0,1,a,a,14810.0,6.0,2014.0,0,,,,False,False,False
716,5,2014-01-24,6569,483,1,1,0,0,d,a,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
716,2,2015-01-27,4443,349,1,1,0,0,d,a,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
717,2,2013-03-26,6619,636,1,1,0,1,d,c,310.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
717,7,2013-04-14,0,0,0,0,0,0,d,c,310.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
717,7,2015-06-07,0,0,0,0,0,0,d,c,310.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
718,3,2014-12-31,5038,525,1,0,0,1,a,a,1100.0,6.0,2015.0,0,,,,False,False,False
719,6,2013-12-21,8635,739,1,0,0,0,c,c,8190.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
720,7,2013-04-28,0,0,0,0,0,0,a,c,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov",False,False,False
720,2,2013-05-21,6454,752,1,0,0,0,a,c,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov",False,False,False
720,2,2015-04-21,5550,601,1,0,0,0,a,c,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov",False,False,False
721,5,2015-04-24,6661,692,1,0,0,0,a,c,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
721,3,2015-07-15,8305,737,1,1,0,0,a,c,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
722,4,2013-01-31,9905,1590,1,0,0,1,a,a,50.0,8.0,2010.0,0,,,,False,True,False
722,7,2013-09-22,0,0,0,0,0,0,a,a,50.0,8.0,2010.0,0,,,,False,True,False
722,5,2014-03-21,8137,1292,1,1,0,0,a,a,50.0,8.0,2010.0,0,,,,False,True,False
723,6,2014-10-18,7126,622,1,0,0,0,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
724,3,2015-04-01,10355,881,1,1,0,1,d,c,5900.0,8.0,2010.0,0,,,,False,True,False
725,3,2014-05-14,4816,530,1,0,0,0,d,c,17540.0,6.0,2012.0,0,,,,False,False,False
725,6,2015-03-07,4275,497,1,0,0,0,d,c,17540.0,6.0,2012.0,0,,,,False,False,False
726,6,2013-05-25,4678,502,1,0,0,0,a,c,40540.0,2.0,2002.0,0,,,,False,False,False
726,2,2014-03-25,8678,949,1,0,0,0,a,c,40540.0,2.0,2002.0,0,,,,False,False,False
726,1,2014-12-08,12702,1220,1,0,0,0,a,c,40540.0,2.0,2002.0,0,,,,False,False,False
726,3,2015-07-15,12973,1093,1,1,0,1,a,c,40540.0,2.0,2002.0,0,,,,False,False,False
727,2,2013-07-09,3775,435,1,0,0,1,a,a,2050.0,3.0,2007.0,0,,,,False,False,False
729,6,2013-05-11,10205,1063,1,0,0,0,c,c,8980.0,6.0,2011.0,0,,,,False,False,False
729,3,2013-08-28,9530,1002,1,1,0,1,c,c,8980.0,6.0,2011.0,0,,,,False,False,False
729,4,2013-11-21,9765,1011,1,1,0,0,c,c,8980.0,6.0,2011.0,0,,,,False,False,False
730,6,2013-01-05,10110,1218,1,0,0,0,c,a,1190.0,9.0,2013.0,0,,,,False,False,False
730,5,2014-08-22,7733,997,1,1,0,1,c,a,1190.0,9.0,2013.0,0,,,,False,False,False
730,2,2015-07-07,5830,769,1,0,0,0,c,a,1190.0,9.0,2013.0,0,,,,False,False,False
731,6,2014-04-19,10255,1232,1,0,0,0,a,a,15270.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
731,4,2014-06-26,7062,838,1,0,0,0,a,a,15270.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
731,2,2014-07-22,7031,762,1,0,0,1,a,a,15270.0,8.0,2010.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
732,7,2013-03-10,0,0,0,0,0,0,a,c,35280.0,8.0,2010.0,0,,,,False,True,False
732,1,2013-07-08,9960,1094,1,0,0,1,a,c,35280.0,8.0,2010.0,0,,,,False,True,False
732,2,2014-04-01,5752,620,1,1,0,0,a,c,35280.0,8.0,2010.0,0,,,,False,True,False
732,4,2014-04-24,6192,769,1,0,0,1,a,c,35280.0,8.0,2010.0,0,,,,False,True,False
732,2,2014-05-27,6540,777,1,0,0,0,a,c,35280.0,8.0,2010.0,0,,,,False,True,False
733,1,2013-05-13,16152,3529,1,1,0,0,b,b,860.0,10.0,1999.0,0,,,,False,False,False
733,1,2013-08-26,14149,3237,1,1,0,1,b,b,860.0,10.0,1999.0,0,,,,False,False,False
734,3,2013-04-24,4874,515,1,1,0,0,a,a,220.0,8.0,2010.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",False,True,False
735,3,2013-06-12,4468,510,1,0,0,0,d,c,1920.0,4.0,2005.0,0,,,,False,False,False
735,5,2014-08-15,4595,470,1,0,0,1,d,c,1920.0,4.0,2005.0,0,,,,False,False,False
736,5,2014-01-31,5121,494,1,0,0,0,c,c,1650.0,8.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
737,1,2013-01-21,7619,1059,1,1,0,0,a,a,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
737,4,2014-01-16,4790,760,1,0,0,0,a,a,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
738,1,2013-07-15,11843,862,1,1,0,0,d,c,5980.0,10.0,2005.0,0,,,,False,False,False
738,1,2014-06-16,11083,836,1,1,0,0,d,c,5980.0,10.0,2005.0,0,,,,False,False,False
738,4,2014-11-20,6763,606,1,0,0,0,d,c,5980.0,10.0,2005.0,0,,,,False,False,False
739,1,2013-11-25,6665,613,1,0,0,0,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
740,3,2013-03-13,3687,314,1,0,0,0,d,a,6400.0,3.0,2014.0,0,,,,False,False,False
740,4,2014-12-25,0,0,0,0,c,1,d,a,6400.0,3.0,2014.0,0,,,,False,False,False
740,1,2015-01-12,8629,561,1,1,0,0,d,a,6400.0,3.0,2014.0,0,,,,False,False,False
741,6,2013-06-22,6304,850,1,0,0,0,d,c,11900.0,8.0,2010.0,0,,,,False,True,False
742,2,2015-01-27,8944,930,1,1,0,0,d,c,4380.0,8.0,2010.0,0,,,,False,True,False
742,6,2015-03-28,7976,866,1,0,0,0,d,c,4380.0,8.0,2010.0,0,,,,False,True,False
742,3,2015-06-03,11671,1166,1,1,0,0,d,c,4380.0,8.0,2010.0,0,,,,False,True,False
743,7,2014-11-30,0,0,0,0,0,0,a,a,6710.0,11.0,2003.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
744,6,2013-03-09,6975,820,1,0,0,0,a,a,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
744,6,2013-09-07,0,0,0,0,0,0,a,a,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
744,2,2013-09-10,0,0,0,1,0,1,a,a,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
744,1,2014-02-03,9473,984,1,1,0,0,a,a,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
744,7,2014-02-09,0,0,0,0,0,0,a,a,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
744,5,2014-04-18,0,0,0,1,b,1,a,a,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
746,1,2013-11-25,5958,482,1,0,0,0,d,c,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
746,7,2014-03-16,0,0,0,0,0,0,d,c,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
746,7,2015-02-01,0,0,0,0,0,0,d,c,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
748,5,2013-09-06,4328,435,1,0,0,0,d,a,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
748,3,2015-05-27,4285,376,1,0,0,0,d,a,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
749,4,2013-07-04,6719,826,1,1,0,0,a,a,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",False,False,False
749,2,2013-10-08,7053,769,1,1,0,1,a,a,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",False,False,False
749,7,2014-01-26,0,0,0,0,0,0,a,a,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",False,False,False
749,5,2015-04-03,0,0,0,1,b,1,a,a,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",False,False,False
750,7,2013-07-07,0,0,0,0,0,0,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
750,2,2013-09-03,3038,276,1,0,0,1,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
751,7,2014-07-13,0,0,0,0,0,0,a,a,650.0,10.0,2006.0,0,,,,False,False,False
751,3,2015-01-14,4277,561,1,1,0,0,a,a,650.0,10.0,2006.0,0,,,,False,False,False
752,3,2015-06-17,7159,522,1,1,0,0,a,a,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
753,4,2014-03-13,5966,606,1,0,0,0,d,c,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",False,False,False
753,3,2014-08-20,9995,854,1,1,0,0,d,c,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",False,False,False
754,7,2015-06-07,0,0,0,0,0,0,c,c,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",False,False,False
755,5,2013-10-25,10304,862,1,1,0,1,d,c,13130.0,12.0,2003.0,0,,,,False,False,False
758,5,2014-04-04,5212,721,1,1,0,0,a,c,19780.0,6.0,2008.0,0,,,,False,False,False
758,1,2014-05-19,6692,776,1,1,0,0,a,c,19780.0,6.0,2008.0,0,,,,False,False,False
758,1,2015-03-02,6654,738,1,1,0,0,a,c,19780.0,6.0,2008.0,0,,,,False,False,False
758,6,2015-07-04,2938,346,1,0,0,0,a,c,19780.0,6.0,2008.0,0,,,,False,False,False
759,2,2013-11-05,9685,906,1,1,0,0,a,a,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
759,7,2013-12-01,0,0,0,0,0,0,a,a,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
759,6,2014-02-01,4891,540,1,0,0,0,a,a,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
759,4,2015-01-15,6553,692,1,1,0,0,a,a,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
760,7,2013-01-06,0,0,0,0,0,0,a,a,560.0,1.0,2011.0,0,,,,False,False,False
761,7,2014-04-06,0,0,0,0,0,0,a,a,2390.0,9.0,2012.0,0,,,,False,False,False
761,5,2014-05-02,11266,1192,1,1,0,1,a,a,2390.0,9.0,2012.0,0,,,,False,False,False
761,5,2015-06-12,7804,926,1,0,0,0,a,a,2390.0,9.0,2012.0,0,,,,False,False,False
762,3,2014-06-11,2695,298,1,0,0,1,d,c,1280.0,8.0,2010.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",False,True,False
762,1,2015-02-16,6417,554,1,1,0,0,d,c,1280.0,8.0,2010.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",False,True,False
762,2,2015-05-26,4307,430,1,0,0,1,d,c,1280.0,8.0,2010.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",False,True,False
763,2,2013-05-21,5671,583,1,0,0,0,d,c,32240.0,3.0,2010.0,0,,,,False,False,False
763,1,2015-02-23,4733,512,1,0,0,0,d,c,32240.0,3.0,2010.0,0,,,,False,False,False
765,1,2014-06-16,11603,879,1,1,0,1,a,c,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
765,3,2015-06-17,9120,727,1,1,0,0,a,c,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
766,3,2013-01-02,4891,447,1,0,0,1,d,c,9820.0,8.0,2010.0,0,,,,False,True,False
766,7,2013-03-24,0,0,0,0,0,0,d,c,9820.0,8.0,2010.0,0,,,,False,True,False
768,4,2013-06-06,12852,1332,1,1,0,0,a,c,2630.0,9.0,2012.0,0,,,,False,False,False
768,6,2014-02-15,10254,1135,1,0,0,0,a,c,2630.0,9.0,2012.0,0,,,,False,False,False
768,2,2014-03-25,9435,1141,1,0,0,0,a,c,2630.0,9.0,2012.0,0,,,,False,False,False
769,2,2014-03-11,9497,2951,1,0,0,0,b,b,840.0,8.0,2010.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
769,1,2014-11-10,12744,3550,1,1,0,0,b,b,840.0,8.0,2010.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
769,6,2015-03-21,11878,3405,1,0,0,0,b,b,840.0,8.0,2010.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
769,4,2015-04-30,18177,4510,1,1,0,0,b,b,840.0,8.0,2010.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
770,6,2013-11-23,4579,559,1,0,0,0,a,c,100.0,4.0,2015.0,0,,,,False,False,False
770,6,2014-05-17,3688,476,1,0,0,0,a,c,100.0,4.0,2015.0,0,,,,False,False,False
771,1,2013-07-01,8647,866,1,1,0,0,a,a,20640.0,9.0,2007.0,0,,,,False,False,False
771,2,2015-06-23,5530,622,1,0,0,0,a,a,20640.0,9.0,2007.0,0,,,,False,False,False
771,3,2015-06-24,5626,601,1,0,0,0,a,a,20640.0,9.0,2007.0,0,,,,False,False,False
772,5,2014-03-14,3013,445,1,0,0,1,d,c,1850.0,8.0,2010.0,0,,,,False,True,False
772,3,2014-06-04,4349,570,1,1,0,0,d,c,1850.0,8.0,2010.0,0,,,,False,True,False
772,5,2014-09-12,3174,459,1,0,0,0,d,c,1850.0,8.0,2010.0,0,,,,False,True,False
772,7,2015-03-08,0,0,0,0,0,0,d,c,1850.0,8.0,2010.0,0,,,,False,True,False
772,3,2015-07-01,4805,556,1,1,0,0,d,c,1850.0,8.0,2010.0,0,,,,False,True,False
773,5,2014-01-31,5358,784,1,0,0,0,a,a,200.0,8.0,2010.0,0,,,,False,True,False
773,1,2015-03-30,6366,781,1,1,0,1,a,a,200.0,8.0,2010.0,0,,,,False,True,False
774,3,2014-04-02,6211,780,1,1,0,0,a,c,640.0,9.0,2013.0,0,,,,False,False,False
774,6,2014-07-12,3892,533,1,0,0,0,a,c,640.0,9.0,2013.0,0,,,,False,False,False
774,2,2015-02-10,5247,754,1,0,0,0,a,c,640.0,9.0,2013.0,0,,,,False,False,False
774,7,2015-05-10,0,0,0,0,0,0,a,c,640.0,9.0,2013.0,0,,,,False,False,False
775,7,2013-09-08,0,0,0,0,0,0,d,c,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
776,1,2014-06-16,6534,640,1,1,0,0,c,a,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
777,7,2013-08-18,0,0,0,0,0,0,d,c,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",False,False,False
778,6,2013-10-12,5920,780,1,0,0,0,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
779,2,2013-06-11,6056,721,1,0,0,0,a,a,16990.0,4.0,2004.0,0,,,,False,False,False
780,6,2013-02-02,2583,299,1,0,0,0,a,a,18160.0,8.0,2010.0,0,,,,False,True,False
780,7,2013-06-02,0,0,0,0,0,0,a,a,18160.0,8.0,2010.0,0,,,,False,True,False
780,7,2013-09-08,0,0,0,0,0,0,a,a,18160.0,8.0,2010.0,0,,,,False,True,False
780,7,2013-10-13,0,0,0,0,0,0,a,a,18160.0,8.0,2010.0,0,,,,False,True,False
780,5,2014-03-07,6377,817,1,1,0,0,a,a,18160.0,8.0,2010.0,0,,,,False,True,False
781,2,2013-10-15,3764,544,1,0,0,0,a,a,630.0,4.0,2007.0,0,,,,False,False,False
781,7,2015-01-18,0,0,0,0,0,0,a,a,630.0,4.0,2007.0,0,,,,False,False,False
784,7,2014-01-05,0,0,0,0,0,0,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
784,6,2014-05-31,7504,775,1,0,0,0,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
784,2,2014-08-12,6994,845,1,0,0,1,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
786,5,2014-01-24,3679,551,1,1,0,0,a,a,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
787,2,2015-02-10,8175,968,1,0,0,1,c,c,3210.0,6.0,2009.0,0,,,,False,False,False
788,3,2013-06-12,15519,1617,1,0,0,0,a,c,1530.0,3.0,2013.0,0,,,,False,False,False
788,6,2014-12-06,17754,1502,1,0,0,0,a,c,1530.0,3.0,2013.0,0,,,,False,False,False
788,5,2015-06-19,18367,1708,1,1,0,0,a,c,1530.0,3.0,2013.0,0,,,,False,False,False
789,5,2014-07-18,2990,427,1,1,0,0,a,c,9770.0,7.0,2003.0,0,,,,False,False,False
789,3,2015-03-25,3599,519,1,0,0,0,a,c,9770.0,7.0,2003.0,0,,,,False,False,False
790,3,2013-07-17,7505,652,1,1,0,1,d,c,9070.0,12.0,2003.0,0,,,,False,False,False
790,2,2013-08-27,7688,657,1,1,0,0,d,c,9070.0,12.0,2003.0,0,,,,False,False,False
790,4,2015-07-09,6570,606,1,0,0,0,d,c,9070.0,12.0,2003.0,0,,,,False,False,False
791,2,2013-04-23,7137,764,1,1,0,0,a,a,5950.0,4.0,2007.0,0,,,,False,False,False
791,1,2014-07-07,6870,800,1,0,0,1,a,a,5950.0,4.0,2007.0,0,,,,False,False,False
791,2,2014-10-07,7996,821,1,1,0,1,a,a,5950.0,4.0,2007.0,0,,,,False,False,False
792,3,2014-01-29,5113,587,1,0,0,0,d,a,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
793,7,2015-07-05,0,0,0,0,0,0,d,a,2710.0,7.0,2006.0,0,,,,False,False,False
794,6,2013-06-01,2401,434,1,0,0,0,c,c,5090.0,9.0,2006.0,0,,,,False,False,False
796,2,2013-01-01,0,0,0,0,a,1,a,c,7180.0,11.0,2012.0,0,,,,False,False,False
796,7,2013-04-28,0,0,0,0,0,0,a,c,7180.0,11.0,2012.0,0,,,,False,False,False
796,7,2014-09-28,0,0,0,0,0,0,a,c,7180.0,11.0,2012.0,0,,,,False,False,False
797,3,2013-09-18,2343,269,1,0,0,0,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
797,6,2013-10-12,3190,343,1,0,0,0,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
797,7,2015-01-25,0,0,0,0,0,0,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
798,2,2013-10-29,6289,855,1,0,0,1,a,a,9560.0,4.0,2001.0,0,,,,False,False,False
798,7,2014-11-02,0,0,0,0,0,0,a,a,9560.0,4.0,2001.0,0,,,,False,False,False
798,7,2015-04-12,0,0,0,0,0,0,a,a,9560.0,4.0,2001.0,0,,,,False,False,False
799,7,2013-06-23,0,0,0,0,0,0,a,c,2700.0,8.0,2010.0,0,,,,False,True,False
799,2,2014-09-09,8080,814,1,0,0,0,a,c,2700.0,8.0,2010.0,0,,,,False,True,False
800,5,2013-05-31,9022,765,1,1,0,0,d,a,2020.0,7.0,2014.0,0,,,,False,False,False
800,4,2013-11-21,6082,556,1,1,0,0,d,a,2020.0,7.0,2014.0,0,,,,False,False,False
800,4,2014-08-28,3637,368,1,0,0,1,d,a,2020.0,7.0,2014.0,0,,,,False,False,False
801,7,2013-06-30,0,0,0,0,0,0,d,a,48330.0,4.0,2013.0,0,,,,False,False,False
801,3,2014-06-18,5616,524,1,1,0,0,d,a,48330.0,4.0,2013.0,0,,,,False,False,False
